,text,l1,l2,l3,wiki_name,word_count
120475,"The North Bay Jail is a jail located in North Bay, Ontario. The 121-bed maximum-security facility houses male and female offenders awaiting trial, sentencing, transfer to federal and provincial correctional facilities, immigration hearings or deportation, or serving sentences under 120 days (4 months)",Place,Building,Prison,North_Bay_Jail,43
133205,"Bacnotan Church, also known as the Saint Michael the Archangel Parish Church, is a Roman Catholic church located in Bacnotan, La Union, Philippines under the jurisdiction of the Roman Catholic Diocese of San Fernando de La Union. It is named after Saint Michael the Archangel.",Place,Building,HistoricBuilding,Bacnotan_Church,45
97735,"Vittoria Light (Italian: Faro della Vittoria) also known as the Victory Lighthouse, is an active lighthouse in Trieste, Italy, serving the Gulf of Trieste. It is located on the hill of Gretta (Poggio di Gretta), off the Strada del Friuli. At a height of 223 feet (68 m) it is one of the tallest lighthouses in the world.",Place,Tower,Lighthouse,Vittoria_Light,58
149643,"Piuchén Range is one of the two mountain range located on Chiloé Island, in southern Chile. It is located along the Pacific Coast, and is part of the Chilean Coast Range System. Its northern boundary is the Chacao Channel, while to the south it is separated from the Pirulil Range by Cucao Lake.",Place,NaturalPlace,MountainRange,Piuchén_Range,53
111949,"The Sioux Narrows Bridge is a bridge on Highway 71 at Sioux Narrows, Ontario, which spans the Sioux Narrows strait between Whitefish Bay and Lake of the Woods. Built in 1936 of Douglas fir timber as an all-wooden truss bridge, it was at 210 feet (64 m) the longest single-span wooden bridge in North America. The bridge overlooks the site of an 18th-century battle in which the local Anishnaabe and Cree nations defeated an invading force of Sioux. Due to its unique construction, the bridge was designated an Ontario Heritage Site.",Place,RouteOfTransportation,Bridge,Sioux_Narrows_Bridge,91
127202,W Bangkok is a five-star luxury hotel in Bangkok owned in part and managed by Starwood Hotels and Resorts Worldwide and marketed under the brand W Hotels.,Place,Building,Hotel,W_Bangkok,27
150232,"3C 279 (also known as 4C–05.55, NRAO 413, and PKS 1253–05) is an optically violent variable quasar (OVV), which is known in the astronomical community for its variations in the visible, radio, and x-ray bands. The quasar was observed to have undergone a period of extreme activity from 1987 until 1991. The Rosemary Hill Observatory (RHO) started observing 3C 279 in 1971, and was further observed by the Compton Gamma Ray Observatory in 1991, when it was unexpectedly discovered to be one of the brightest gamma ray objects in the sky. It is also one of the most bright and variable sources in the gamma ray sky monitored by the Fermi Space Telescope. Apparent superluminal motion was detected during observations first made in 1973 in a jet of material departing from the quasar, though it should be understood that this effect is an optical illusion caused by naive estimations of the speed, and no truly superluminal motion is occurring.",Place,CelestialBody,Galaxy,3C_279,159
104151,Rabius-Surrein is a station on the Chur-Disentis railway line.,Place,Station,RailwayStation,Rabius-Surrein_(Rhaetian_Railway_station),9
133701,"Hamarøy Church (Norwegian: Hamarøy kirke) is a parish church in the municipality of Hamarøy in Nordland county, Norway. It is located in the village of Presteid. The church is part of the Hamarøy parish in the Ofoten deanery in the Diocese of Sør-Hålogaland. The church was built in 1974 to replace an older church. The present church seats about 400 people and was designed by architect Nils Toft.",Place,Building,HistoricBuilding,Hamarøy_Church,68
129643,"Tony Luke's is a cheesesteak restaurant that was founded in 1990 by Tony Lucidonio, Sr. and his sons, Tony Luke, Jr. and Nicky Lucidonio at its original location at 39 East Oregon Avenue in South Philadelphia. The franchise has since expanded, with 16 locations in Pennsylvania and New Jersey, one location each in Delaware and Florida, and two locations in Bahrain.",Place,Building,Restaurant,Tony_Luke's,61
127526,"The Sofitel Philippine Plaza Manila is a hotel in Pasay, Metro Manila, Philippines under the Sofitel hotel chain of AccorHotels.",Place,Building,Hotel,Sofitel_Philippine_Plaza_Manila,20
136887,"The Schrofen Pass (German: Schrofenpass) is a pedestrian pass (el. 1,688 m) across the Allgäu Alps. It connects Oberstdorf in Germany with Warth in Austria.",Place,NaturalPlace,MountainPass,Schrofen_Pass,25
148108,"The Fläming Heath is a region and a hill chain that reaches over 100 km from the Elbe river to the Dahme River in the German states Saxony-Anhalt and Brandenburg. Its highest elevation is the Hagelberg (201 m). The name Fläming originates from the 12th century, when Flemish colonists came to settle in the region from the overcrowded cities of Flanders. Today, the Fläming Heath is a rural area, which benefits from its vicinity to the Berlin metropolitan area. Tourism became an important economic sector. With its three nature parks (High Fläming Nature Park, Fläming Nature Park, and Nuthe-Nieplitz Nature Park), the focus is on walking, cycling and recreation in nature. Another tourist attraction is Flaeming-Skate, which is one of the longest inline-skating tracks in Europe (190 km). The towns Ziesar, Bad Belzig, Niemegk, Treuenbrietzen, Jüterbog, Baruth/Mark, Dahme/Mark, Wittenberg, Loburg, Möckern, and Zerbst, as well as the municipalities Wiesenburg (Mark) and Rabenstein/Fläming, are situated in or at the border of the Fläming Heath.",Place,NaturalPlace,MountainRange,Fläming_Heath,163
98872,"The Lovells Island Range Lights were range lights on Lovells Island in Boston Harbor, Massachusetts. They were built in 1903 to help vessels coming into what is now called \""South Channel\"". As the North Channel was dredged deeper, the South Channel was less used and they were removed in 1939 to make room for the expansion of Fort Standish. The oil shed from the lights remains today. They were 400 feet (120 m) apart on a magnetic bearing of 228°, with a seven-foot walkway connecting them.",Place,Tower,Lighthouse,Lovells_Island_Range_Lights,86
136876,"Tecuamburro is a stratovolcano in southern Guatemala, roughly 50 kilometres south east of Guatemala City. The Tecuamburro is an andesitic stratovolcano which formed approximately 38,000 years ago inside a horseshoe-shaped caldera formed by a structural failure in a second, 100,000-year-old stratovolcano, known as Miraflores. At the top of the Tecuamburro is an acidic crater lake around which many hot springs, fumaroles, and boiling mudpots are found.",Place,NaturalPlace,Volcano,Tecuamburro,66
148436,"The Mule Mountains are a north/south running mountain range located in the south-central area of Cochise County, Arizona. The highest peak, Mount Ballard, rises to 7,500 ft (2,300 m). Prior to mining operations commencing there, the mountains were heavily forested with large Rocky Mountain Douglas-fir (Pseudotsuga menziesii glauca) and other conifers, but these were all cut down for housing needs and to feed the ore smelting furnaces in Douglas, Arizona, approximately 20 miles due east. Now, the primary vegetation of the Mules consists of manzanita (Arctostaphylos spp.) brush, juniper, lowland oaks and pines, and various grasses. To the east of the mountain range lies Sulphur Springs Valley, and the San Pedro River and Valley to the west. The terrain is very rough, with very steep slopes descending into deep canyons. Common wildlife species include Mule deer (Odocoileus hemionus), White-tailed deer (O. virginianus), Collared Peccary (Pecari tajacu) (locally known as javalinas), various types of rodents, lizards and a wide variety of birds. The upper ridges of the mountains consist primarily of a very hard brecciate limestone, and it is very common to find fossils of clams and snails imbedded in them. Immediately to the east central area of the Mules lies the Lavender Pit, a large and very deep open pit copper mine dug and mined by the Phelps Dodge Corporation between 1951 through 1974. Over a billion tons of copper were extracted from the mine, along with significant quantities gold, silver and lead. Also, as a by-product of the mining operations, high quality turquoise (locally known as Bisbee Blue) was also discovered. On the east central slope of the Mule Mountains can be found the Copper Queen Mine. In its days of production, (late 19th century – early 20th century) it was the richest copper deposit ever discovered, causing the accompanying town of Bisbee, Arizona to prosper, becoming the largest city between St. Louis in the east, and San Francisco in the west for a short while. Under this part of the Mule Mountains are many mining tunnels dug in pursuit of the rich copper ore. Today, Bisbee (also known as the \""mile-high city,\"" at elevation 5,300 ft or 1,600 m) is largely a tourist town and retirement community along the slopes of Tombstone Canyon in the heart of the Mules. There are currently no organized mining operations in effect in the Mule Mountains. Much of the east/southeastern area of the range is private property, owned by Phelps Dodge Corporation.",Place,NaturalPlace,MountainRange,Mule_Mountains,410
