,text,l1,l2,l3,wiki_name,word_count
162686,"The Ukrainian Catholic Archeparchy of Kiev is the Ukrainian Greek Catholic metropolitan see for Ukraine, and includes the suffragan archeparchy of Lviv and suffragan eparchies of Buchach, Ivano-Frankivsk, Kolomyia – Chernivtsi, Sambir – Drohobych, Sokal – Zhovkva, Stryi and Ternopil – Zboriv. It is currently led by Major Archbishop Sviatoslav Shevchuk, with auxiliary bishop Bohdan Dzyurakh, C.SS.R. and auxiliary bishop Josyf Milyan.The official web-site of Kiev Archeparchy is www.kyiv.ugcc.org.ua. The Kiev Archeparchy has founded the newspaper \""Sobor\"".",Place,ClericalAdministrativeRegion,Diocese,Ukrainian_Catholic_Archeparchy_of_Kiev,77
109883,"The Lleida–La Pobla Line (Catalan: Línia Lleida-La Pobla) is a 89.4-kilometre-long (55.6 mi) railway line linking Lleida and La Pobla de Segur, in Catalonia, Spain. Most of its users concentrate between Lleida and Balaguer, where a frequent service is offered, with few trains continuing to La Pobla de Segur. Since 2009, a heritage railway service branded Tren dels Llacs (English: \""Lakes Train\""), in reference to the number of reservoirs skirted by the line north of Balaguer, has been running on the railway. The line is part of the ATM Àrea de Lleida fare-integrated public transport system between Lleida and Àger. On 3 February 1924, the line's first stretch opened between Lleida and Balaguer, initially as part of a planned international rail line through the Pyrenees mountains between Lleida and Saint-Girons in France. Between 1949 and 1951, it was extended to the current northern terminus in La Pobla de Segur. The line was targeted for closure by the Spanish government in the 1980s, with great opposition from regional and local administrations. This led to the eventual transfer of the line to the Catalan government in 2004, though operations continued to be carried on by the national rail operator Renfe Operadora. In 2016, the line's operation was fully taken over by the regional company Ferrocarrils de la Generalitat de Catalunya (FGC) following the introduction of new rolling stock and service improvements.",Place,RouteOfTransportation,RailwayLine,Lleida–La_Pobla_Line,229
133637,The St. Patrick’s Cathedral or just Kokstad Cathedral is the name given to a religious building of the Catholic church is located at 107 Hope Street of the town of Kokstad in the province of Kwazulu-Natal in South Africa. It is under the pastoral responsibility of the Bishop Zolile Peter Mpambani. The temple follows the Roman or Latin rite and acts as the headquarters of the Diocese of Kokstad (Dioecesis Kokstadensis) which was created in 1951 with the bull Suprema Nobis of Pope Pius XII. Its history dates back to September 1884 when the first Catholic church was built in that place through the work of the soldiers of the Cape Mounted Rifles. 4 years later he joined a school. In 1924 the nuns of the Holy Cross drove the construction of the present cathedral.,Place,Building,HistoricBuilding,"St._Patrick’s_Cathedral,_Kokstad",135
159158,"Soltanabad (Persian: سلطان اباد‎‎, also Romanized as Solţānābād; also known as Sultānābād) is a village in Kermajan Rural District, in the Central District of Kangavar County, Kermanshah Province, Iran. At the 2006 census, its population was 781, in 176 families.",Place,Settlement,Village,"Soltanabad,_Kangavar",40
129248,"Boka is a Chicago restaurant which has retained a one-star ranking from the Michelin Guide since 2010. Its name is a portmanteau of the surnames of its founders, Kevin Boehm and Rob Katz. Boka received 3 stars from the Chicago Tribune and Chicago Magazine. The executive chef is Lee Wolen. Boka won Chef of the Year for Lee Wolen in 2015 in the Chicago Tribune, and Restaurant of the Year at the Jean Banchet Awards.",Place,Building,Restaurant,Boka_(restaurant),75
137095,Col de la Lombarde (or Colle della Lombarda) (el. 2350 m.) is a high mountain pass above the ski resort of Isola 2000 on the border between France and Italy.,Place,NaturalPlace,MountainPass,Col_de_la_Lombarde,30
109544,"Waterford and Kilkenny Railway incorporated 21 July 1845. The aim was to create a series of railways which would connect Waterford, Cork, Dublin and Galway. The creation of such links was considered a good investment for the stock market but also intended to have a positive impact on businesses in Ireland and links to the rest of the UK.",Place,RouteOfTransportation,RailwayLine,Waterford_and_Kilkenny_Railway,59
161569,"The Roman Catholic Diocese of San Juan de la Maguana (Latin: Dioecesis Sancti Ioannis Maguanensis) (erected 25 September 1953 as the Territorial Prelature of San Juan de la Maguana, elevated 19 November 1969) is a suffragan diocese of the Archdiocese of Santo Domingo.",Place,ClericalAdministrativeRegion,Diocese,Roman_Catholic_Diocese_of_San_Juan_de_la_Maguana,43
101249,"Mount Sterling-Montgomery County Airport (ICAO: KIOB, FAA LID: IOB) is a public use airport located two nautical miles (4 km) west of the central business district of Mount Sterling, a city in Montgomery County, Kentucky, United States. It is owned by the city of Mount Sterling and Montgomery County. Although most U.S. airports use the same three-letter location identifier for the FAA and IATA, this airport is assigned IOB by the FAA but has no designation from the IATA.",Place,Infrastructure,Airport,Mount_Sterling-Montgomery_County_Airport,79
111598,"Cenarth Bridge (Welsh: Pont Cenarth), also spelt Kenarth Bridge, is a three arch bridge which spans the River Teifi at Cenarth, Carmarthenshire in Wales. The bridge was built between 1785 and 1787 and designed by David Edwards, the son of William Edwards who built the Old Bridge at Pontypridd. The bridge straddles the border between Carmarthenshire and Ceredigion. It is both a Grade II* listed structure and a scheduled monument.",Place,RouteOfTransportation,Bridge,Cenarth_Bridge,70
159647,"Avazabad (Persian: عوض آباد‎‎, also Romanized as ‘Avaẕābād) is a village in Qohab-e Sarsar Rural District, Amirabad District, Damghan County, Semnan Province, Iran. At the 2006 census, its population was 26, in 11 families.",Place,Settlement,Village,"Avazabad,_Semnan",34
160333,"Chah Hasan (Persian: چاه حسن‎‎, also Romanized as Chāh Ḩasan) is a village in Qaleh Rural District, in the Central District of Manujan County, Kerman Province, Iran. At the 2006 census, its population was 858, in 174 families.",Place,Settlement,Village,"Chah_Hasan,_Manujan",38
153342,"(9929) McConnell) is a main belt asteroid. It orbits the Sun once every 3.43 years. Discovered on February 24, 1982 by the Oak Ridge Observatory, this asteroid was given the provisional designation \""1982 DP1\"". It was later renamed \""McConnell\"" after John C. McConnell, a historian of astronomy. John C. McConnell FRAS, (Fellow of The Royal Astronomical Society) who was born in May 1946, comes from Maghaberry, Northern Ireland, and is well known among both professional and amateur astronomers, takes a particular interest in observational astronomy and astrophotography, and also in the history of Irish astronomy, where he has amassed a vast collection of material. In 1999 he was awarded the Aidan P Fitzgerald Memorial Medal of the Irish Astronomical Association, and later made an Honorary Life Member of NIAAS. The asteroid, (9929) McConnell, was discovered in 1982 at the Oak Ridge Observatory, in Harvard, Massachusetts, which was operated by the Harvard-Smithsonian Center for Astrophysics where Armagh Observatory's former Director Dr. Eric Mervyn Lindsay (1907-1974) spent a number of years working for his Ph.D. more than 70 years ago. The minor planet is very faint, being only 5 miles across and currently lying more than 130 million miles away from the Earth in the constellation of Canes Venatici. It has a nearly circular orbit passing close to the inner edge of the main asteroid belt between Mars and Jupiter.",Place,CelestialBody,Planet,9929_McConnell,228
124431,"Mana Contemporary is a cultural center in Jersey City, New Jersey, USA. Opened in May 2011, founded by moving company mogul Moishe Mana, the center provides services, spaces, and programming for artists, collectors, curators, performers, students and community. It includes artist studios, exhibition spaces, and storage and is situated in a 1920s-era brick former manufacturing building in the city's Marion Section near Marion Junction that is also an extension of the fine arts transportation department of Moishe's Moving Systems. The one million square foot facility is home to the Middle East Center for the Arts (MECA), the archives of the International Center of Photography and the Magnum Foundation, the dance companies of Karole Armitage and Shen Wei, and foundations established by Eileen S Kaminksy (ESKFF) and Carole Feuerman.",Place,Building,Museum,Mana_Contemporary,128
